case,stat,degree,alpha,r2_value
cloud_timesteps,p05,3,0.3137080482923729,0.6657556483352023
cloud_timesteps,p05,3,0.37449734036925936,0.6266562090622584
cloud_timesteps,p05,3,0.44706617731700243,0.5821344512321711
cloud_timesteps,p05,3,0.5336971597816021,0.5318355078986243
cloud_timesteps,p05,3,0.6371152030966143,0.4761134735741047
cloud_timesteps,p05,3,0.760573247537887,0.4195367036969148
cloud_timesteps,p05,4,0.000760573247537887,0.9774220134265549
cloud_timesteps,p05,4,0.0009079545772236219,0.9753457477239827
cloud_timesteps,p05,4,0.0010838949660272655,0.9735764194334761
cloud_timesteps,p05,4,0.0012939284925152128,0.9711281332872589
cloud_timesteps,p05,4,0.0015446616104134332,0.9688310089861242
cloud_timesteps,p05,4,0.0018439809498645623,0.9670740530197615
cloud_timesteps,p05,4,0.0022013013857147146,0.9655525961603948
cloud_timesteps,p05,4,0.002627862175639846,0.9639121578457553
cloud_timesteps,p05,4,0.003137080482923729,0.9622795016443292
cloud_timesteps,p05,4,0.0037449734036925936,0.9590979463094478
cloud_timesteps,p05,4,0.0044706617731700244,0.9534660399805015
cloud_timesteps,p05,4,0.005336971597816022,0.9503997378057832
cloud_timesteps,p05,4,0.006371152030966143,0.9473100177476714
cloud_timesteps,p05,4,0.0076057324753788695,0.9441247817927096
cloud_timesteps,p05,4,0.009079545772236217,0.9402332699768272
cloud_timesteps,p05,4,0.010838949660272662,0.9354579018564512
cloud_timesteps,p05,4,0.012939284925152129,0.9296155758662584
cloud_timesteps,p05,4,0.01544661610413434,0.9224760418115002
cloud_timesteps,p05,4,0.018439809498645623,0.9135895218586098
cloud_timesteps,p05,4,0.022013013857147146,0.902935029534796
cloud_timesteps,p05,4,0.026278621756398474,0.8901155314273347
cloud_timesteps,p05,4,0.03137080482923729,0.8747569375685716
cloud_timesteps,p05,4,0.03744973403692594,0.8616223469699242
cloud_timesteps,p05,4,0.04470661773170027,0.8555042464449388
cloud_timesteps,p05,4,0.05336971597816022,0.8494919309114244
cloud_timesteps,p05,4,0.0637115203096614,0.8422079546775331
cloud_timesteps,p05,4,0.0760573247537887,0.833334971270597
cloud_timesteps,p05,4,0.09079545772236218,0.8226747791742987
cloud_timesteps,p05,4,0.10838949660272666,0.8098926779874245
cloud_timesteps,p05,4,0.12939284925152128,0.7946093093775776
cloud_timesteps,p05,4,0.15446616104134347,0.7764111618515539
cloud_timesteps,p05,4,0.18439809498645623,0.7548584502284256
cloud_timesteps,p05,4,0.22013013857147148,0.7295081659425711
cloud_timesteps,p05,4,0.26278621756398485,0.6999350074694406
cloud_timesteps,p05,4,0.3137080482923729,0.665755642228733
cloud_timesteps,p05,4,0.37449734036925936,0.6266562193669466
cloud_timesteps,p05,4,0.44706617731700243,0.5821344427190097
cloud_timesteps,p05,4,0.5336971597816021,0.531835508370248
cloud_timesteps,p05,4,0.6371152030966143,0.47611347210926075
cloud_timesteps,p05,4,0.760573247537887,0.4195367088221345
cloud_timesteps,p05,5,0.000760573247537887,0.9786518155733027
cloud_timesteps,p05,5,0.0009079545772236219,0.9766642369223645
cloud_timesteps,p05,5,0.0010838949660272655,0.9740691630823366
cloud_timesteps,p05,5,0.0012939284925152128,0.971611861773583
cloud_timesteps,p05,5,0.0015446616104134332,0.969375560371685
cloud_timesteps,p05,5,0.0018439809498645623,0.9677716752911681
cloud_timesteps,p05,5,0.0022013013857147146,0.9665140805380185
cloud_timesteps,p05,5,0.002627862175639846,0.9647799934752205
cloud_timesteps,p05,5,0.003137080482923729,0.9628908294524462
cloud_timesteps,p05,5,0.0037449734036925936,0.9593428281690024
cloud_timesteps,p05,5,0.0044706617731700244,0.9536208921090384
cloud_timesteps,p05,5,0.005336971597816022,0.950710940471567
cloud_timesteps,p05,5,0.006371152030966143,0.9471684448041384
cloud_timesteps,p05,5,0.0076057324753788695,0.9432956298476534
cloud_timesteps,p05,5,0.009079545772236217,0.9368344062386036
cloud_timesteps,p05,5,0.010838949660272662,0.9321267940136856
cloud_timesteps,p05,5,0.012939284925152129,0.9269735056207861
cloud_timesteps,p05,5,0.01544661610413434,0.9211892756882158
cloud_timesteps,p05,5,0.018439809498645623,0.9141506254365336
cloud_timesteps,p05,5,0.022013013857147146,0.9056093002661194
cloud_timesteps,p05,5,0.026278621756398474,0.8951511337267078
cloud_timesteps,p05,5,0.03137080482923729,0.8826807593791568
cloud_timesteps,p05,5,0.03744973403692594,0.8678128809649417
cloud_timesteps,p05,5,0.04470661773170027,0.8555107870601032
cloud_timesteps,p05,5,0.05336971597816022,0.8494919818815269
cloud_timesteps,p05,5,0.0637115203096614,0.8422079819927434
cloud_timesteps,p05,5,0.0760573247537887,0.8333349265221872
cloud_timesteps,p05,5,0.09079545772236218,0.8226751743031067
cloud_timesteps,p05,5,0.10838949660272666,0.8098925362755724
cloud_timesteps,p05,5,0.12939284925152128,0.7946094371087887
cloud_timesteps,p05,5,0.15446616104134347,0.7764110904083322
cloud_timesteps,p05,5,0.18439809498645623,0.7548584155254617
cloud_timesteps,p05,5,0.22013013857147148,0.7295081406426998
cloud_timesteps,p05,5,0.26278621756398485,0.6999350075643188
cloud_timesteps,p05,5,0.3137080482923729,0.6657556421004661
cloud_timesteps,p05,5,0.37449734036925936,0.6266562182943997
cloud_timesteps,p05,5,0.44706617731700243,0.5821344494109233
cloud_timesteps,p05,5,0.5336971597816021,0.5318355126226358
cloud_timesteps,p05,5,0.6371152030966143,0.476113474540486
cloud_timesteps,p05,5,0.760573247537887,0.41953670161496265
cloud_timesteps,p05,6,0.000760573247537887,0.9792914004314835
cloud_timesteps,p05,6,0.0009079545772236219,0.978067199567677
cloud_timesteps,p05,6,0.0010838949660272655,0.9763233877533057
cloud_timesteps,p05,6,0.0012939284925152128,0.974406576048384
cloud_timesteps,p05,6,0.0015446616104134332,0.9719891568980847
cloud_timesteps,p05,6,0.0018439809498645623,0.9689832445502202
cloud_timesteps,p05,6,0.0022013013857147146,0.9668712760006625
cloud_timesteps,p05,6,0.002627862175639846,0.9652713243933969
cloud_timesteps,p05,6,0.003137080482923729,0.9633701164244284
cloud_timesteps,p05,6,0.0037449734036925936,0.9600083978562308
cloud_timesteps,p05,6,0.0044706617731700244,0.9540523532614908
cloud_timesteps,p05,6,0.005336971597816022,0.9507848318508868
cloud_timesteps,p05,6,0.006371152030966143,0.9471726966401887
cloud_timesteps,p05,6,0.0076057324753788695,0.9433356486459795
cloud_timesteps,p05,6,0.009079545772236217,0.9368424628969423
cloud_timesteps,p05,6,0.010838949660272662,0.9319974540053974
cloud_timesteps,p05,6,0.012939284925152129,0.9249763910389706
cloud_timesteps,p05,6,0.01544661610413434,0.9191064436276974
cloud_timesteps,p05,6,0.018439809498645623,0.9123351483701311
cloud_timesteps,p05,6,0.022013013857147146,0.9049966407977902
cloud_timesteps,p05,6,0.026278621756398474,0.8961084064949962
cloud_timesteps,p05,6,0.03137080482923729,0.8854252005136519
cloud_timesteps,p05,6,0.03744973403692594,0.8725092252293666
cloud_timesteps,p05,6,0.04470661773170027,0.8587104005373752
cloud_timesteps,p05,6,0.05336971597816022,0.8495062589820489
cloud_timesteps,p05,6,0.0637115203096614,0.8422080297246739
cloud_timesteps,p05,6,0.0760573247537887,0.8333350718296988
cloud_timesteps,p05,6,0.09079545772236218,0.8226751128278534
cloud_timesteps,p05,6,0.10838949660272666,0.8098924935762891
cloud_timesteps,p05,6,0.12939284925152128,0.7946094036774891
cloud_timesteps,p05,6,0.15446616104134347,0.7764110796805693
cloud_timesteps,p05,6,0.18439809498645623,0.754858409219388
cloud_timesteps,p05,6,0.22013013857147148,0.7295081375660833
cloud_timesteps,p05,6,0.26278621756398485,0.6999350099098963
cloud_timesteps,p05,6,0.3137080482923729,0.6657556439149377
cloud_timesteps,p05,6,0.37449734036925936,0.6266562195472278
cloud_timesteps,p05,6,0.44706617731700243,0.5821344517044865
cloud_timesteps,p05,6,0.5336971597816021,0.5318355140030693
cloud_timesteps,p05,6,0.6371152030966143,0.476113475252192
cloud_timesteps,p05,6,0.760573247537887,0.41953670188929315
cloud_timesteps,p05,7,0.000760573247537887,0.9792761198678936
cloud_timesteps,p05,7,0.0009079545772236219,0.9781491355438265
cloud_timesteps,p05,7,0.0010838949660272655,0.9768302031842983
cloud_timesteps,p05,7,0.0012939284925152128,0.9753243406343091
cloud_timesteps,p05,7,0.0015446616104134332,0.9734320207510626
cloud_timesteps,p05,7,0.0018439809498645623,0.9710350930504729
cloud_timesteps,p05,7,0.0022013013857147146,0.9680070507450304
cloud_timesteps,p05,7,0.002627862175639846,0.9653809513366556
cloud_timesteps,p05,7,0.003137080482923729,0.963697341914706
cloud_timesteps,p05,7,0.0037449734036925936,0.9602410459547652
cloud_timesteps,p05,7,0.0044706617731700244,0.954375898385272
cloud_timesteps,p05,7,0.005336971597816022,0.9511883564444871
cloud_timesteps,p05,7,0.006371152030966143,0.9472273774692056
cloud_timesteps,p05,7,0.0076057324753788695,0.9433430079612498
cloud_timesteps,p05,7,0.009079545772236217,0.936837705998586
cloud_timesteps,p05,7,0.010838949660272662,0.9319937956260739
cloud_timesteps,p05,7,0.012939284925152129,0.9249837405239881
cloud_timesteps,p05,7,0.01544661610413434,0.9190144536888014
cloud_timesteps,p05,7,0.018439809498645623,0.9106612818686571
cloud_timesteps,p05,7,0.022013013857147146,0.9038284298323878
cloud_timesteps,p05,7,0.026278621756398474,0.8955131807671298
cloud_timesteps,p05,7,0.03137080482923729,0.885967575122181
cloud_timesteps,p05,7,0.03744973403692594,0.8744572025456693
cloud_timesteps,p05,7,0.04470661773170027,0.8607662133882918
cloud_timesteps,p05,7,0.05336971597816022,0.8495149821739368
cloud_timesteps,p05,7,0.0637115203096614,0.8422201142853118
cloud_timesteps,p05,7,0.0760573247537887,0.8333350364930201
cloud_timesteps,p05,7,0.09079545772236218,0.8226750676748643
cloud_timesteps,p05,7,0.10838949660272666,0.8098924703370947
cloud_timesteps,p05,7,0.12939284925152128,0.7946093960716926
cloud_timesteps,p05,7,0.15446616104134347,0.7764110724648081
cloud_timesteps,p05,7,0.18439809498645623,0.7548584107010051
cloud_timesteps,p05,7,0.22013013857147148,0.7295081390203402
cloud_timesteps,p05,7,0.26278621756398485,0.6999349898542613
cloud_timesteps,p05,7,0.3137080482923729,0.6657556447136235
cloud_timesteps,p05,7,0.37449734036925936,0.6266562200679239
cloud_timesteps,p05,7,0.44706617731700243,0.5821344526494907
cloud_timesteps,p05,7,0.5336971597816021,0.5318355145220891
cloud_timesteps,p05,7,0.6371152030966143,0.47611347548475974
cloud_timesteps,p05,7,0.760573247537887,0.4195367019595622
cloud_timesteps,p05,8,0.000760573247537887,0.9789716225736786
cloud_timesteps,p05,8,0.0009079545772236219,0.9779791367471876
cloud_timesteps,p05,8,0.0010838949660272655,0.9767806515929872
cloud_timesteps,p05,8,0.0012939284925152128,0.975479989646746
cloud_timesteps,p05,8,0.0015446616104134332,0.973841157611359
cloud_timesteps,p05,8,0.0018439809498645623,0.9717833607671431
cloud_timesteps,p05,8,0.0022013013857147146,0.9691899556461303
cloud_timesteps,p05,8,0.002627862175639846,0.9656709339327086
cloud_timesteps,p05,8,0.003137080482923729,0.9637441701723543
cloud_timesteps,p05,8,0.0037449734036925936,0.9603208853674547
cloud_timesteps,p05,8,0.0044706617731700244,0.9545013550320617
cloud_timesteps,p05,8,0.005336971597816022,0.9513853540616125
cloud_timesteps,p05,8,0.006371152030966143,0.9475219940409364
cloud_timesteps,p05,8,0.0076057324753788695,0.9433477392218738
cloud_timesteps,p05,8,0.009079545772236217,0.9368308399428735
cloud_timesteps,p05,8,0.010838949660272662,0.9319968068502719
cloud_timesteps,p05,8,0.012939284925152129,0.9249794732449547
cloud_timesteps,p05,8,0.01544661610413434,0.9190077509443731
cloud_timesteps,p05,8,0.018439809498645623,0.9106610152402037
cloud_timesteps,p05,8,0.022013013857147146,0.9030657567099091
cloud_timesteps,p05,8,0.026278621756398474,0.8947683322953977
cloud_timesteps,p05,8,0.03137080482923729,0.8853122493778679
cloud_timesteps,p05,8,0.03744973403692594,0.8745789491582944
cloud_timesteps,p05,8,0.04470661773170027,0.8617596719123629
cloud_timesteps,p05,8,0.05336971597816022,0.8495165778779156
cloud_timesteps,p05,8,0.0637115203096614,0.8422252821897128
cloud_timesteps,p05,8,0.0760573247537887,0.8333406371891813
cloud_timesteps,p05,8,0.09079545772236218,0.8226750544273916
cloud_timesteps,p05,8,0.10838949660272666,0.8098924428707771
cloud_timesteps,p05,8,0.12939284925152128,0.7946093939891345
cloud_timesteps,p05,8,0.15446616104134347,0.7764110732374315
cloud_timesteps,p05,8,0.18439809498645623,0.7548584117209985
cloud_timesteps,p05,8,0.22013013857147148,0.7295081398362807
cloud_timesteps,p05,8,0.26278621756398485,0.6999349904618152
cloud_timesteps,p05,8,0.3137080482923729,0.665755645123906
cloud_timesteps,p05,8,0.37449734036925936,0.6266562203187938
cloud_timesteps,p05,8,0.44706617731700243,0.5821344361757463
cloud_timesteps,p05,8,0.5336971597816021,0.5318355147337944
cloud_timesteps,p05,8,0.6371152030966143,0.476113475561494
cloud_timesteps,p05,8,0.760573247537887,0.4195367019748729
cloud_timesteps,p95,1,0.000760573247537887,0.8742090309844165
cloud_timesteps,p95,1,0.0009079545772236219,0.8741404784091195
cloud_timesteps,p95,1,0.0010838949660272655,0.8740585751916591
cloud_timesteps,p95,1,0.0012939284925152128,0.8739607060910795
cloud_timesteps,p95,1,0.0015446616104134332,0.873843737231709
cloud_timesteps,p95,1,0.0018439809498645623,0.873703910648457
cloud_timesteps,p95,1,0.0022013013857147146,0.8735367163515106
cloud_timesteps,p95,1,0.002627862175639846,0.8733367367264576
cloud_timesteps,p95,1,0.003137080482923729,0.8730974567582995
cloud_timesteps,p95,1,0.0037449734036925936,0.8728110318654065
cloud_timesteps,p95,1,0.0044706617731700244,0.8724680029427384
cloud_timesteps,p95,1,0.005336971597816022,0.8720569454050793
cloud_timesteps,p95,1,0.006371152030966143,0.8715640354220525
cloud_timesteps,p95,1,0.0076057324753788695,0.8709725119486597
cloud_timesteps,p95,1,0.009079545772236217,0.8702620073586467
cloud_timesteps,p95,1,0.010838949660272662,0.8694077122678269
cloud_timesteps,p95,1,0.012939284925152129,0.8683793313325306
cloud_timesteps,p95,1,0.01544661610413434,0.8671397764239007
cloud_timesteps,p95,1,0.018439809498645623,0.8656435319437178
cloud_timesteps,p95,1,0.022013013857147146,0.8638346151144862
cloud_timesteps,p95,1,0.026278621756398474,0.8616440438639333
cloud_timesteps,p95,1,0.03137080482923729,0.8589867201563232
cloud_timesteps,p95,1,0.03744973403692594,0.8557657738556131
cloud_timesteps,p95,1,0.04470661773170027,0.8519067603226629
cloud_timesteps,p95,1,0.05336971597816022,0.8471998844705911
cloud_timesteps,p95,1,0.0637115203096614,0.841452498091857
cloud_timesteps,p95,1,0.0760573247537887,0.8344305819948873
cloud_timesteps,p95,1,0.09079545772236218,0.8258529532311374
cloud_timesteps,p95,1,0.10838949660272666,0.8153867213346884
cloud_timesteps,p95,1,0.12939284925152128,0.8026453135686872
cloud_timesteps,p95,1,0.15446616104134347,0.7871906645398786
cloud_timesteps,p95,1,0.18439809498645623,0.7687201033728837
cloud_timesteps,p95,1,0.22013013857147148,0.7469500861749151
cloud_timesteps,p95,1,0.26278621756398485,0.7210757330681501
cloud_timesteps,p95,1,0.3137080482923729,0.6906133611219546
cloud_timesteps,p95,1,0.37449734036925936,0.6551243331660387
cloud_timesteps,p95,1,0.44706617731700243,0.614517144521885
cloud_timesteps,p95,1,0.5336971597816021,0.5680348778911259
cloud_timesteps,p95,1,0.6371152030966143,0.5153538581797593
cloud_timesteps,p95,1,0.760573247537887,0.45992508417873607
cloud_timesteps,p95,2,0.000760573247537887,0.9889126947509345
cloud_timesteps,p95,2,0.0009079545772236219,0.9883685781609209
cloud_timesteps,p95,2,0.0010838949660272655,0.9876932518471685
cloud_timesteps,p95,2,0.0012939284925152128,0.986853352644692
cloud_timesteps,p95,2,0.0015446616104134332,0.9858025240275956
cloud_timesteps,p95,2,0.0018439809498645623,0.9844813029235965
cloud_timesteps,p95,2,0.0022013013857147146,0.9828069572478543
cloud_timesteps,p95,2,0.002627862175639846,0.9806886520817252
cloud_timesteps,p95,2,0.003137080482923729,0.9780247108752926
cloud_timesteps,p95,2,0.0037449734036925936,0.9747048822446042
cloud_timesteps,p95,2,0.0044706617731700244,0.970496108228149
cloud_timesteps,p95,2,0.005336971597816022,0.9651573611319455
cloud_timesteps,p95,2,0.006371152030966143,0.9585084340184762
cloud_timesteps,p95,2,0.0076057324753788695,0.9500932729682342
cloud_timesteps,p95,2,0.009079545772236217,0.9396096989008386
cloud_timesteps,p95,2,0.010838949660272662,0.9265734063239282
cloud_timesteps,p95,2,0.012939284925152129,0.9105611566891405
cloud_timesteps,p95,2,0.01544661610413434,0.8911945737929456
cloud_timesteps,p95,2,0.018439809498645623,0.886061057479681
cloud_timesteps,p95,2,0.022013013857147146,0.8836717398729296
cloud_timesteps,p95,2,0.026278621756398474,0.8807960812182672
cloud_timesteps,p95,2,0.03137080482923729,0.8773319654510107
cloud_timesteps,p95,2,0.03744973403692594,0.8731554351239513
cloud_timesteps,p95,2,0.04470661773170027,0.8681163566760629
cloud_timesteps,p95,2,0.05336971597816022,0.8620336173993813
cloud_timesteps,p95,2,0.0637115203096614,0.8546901087063525
cloud_timesteps,p95,2,0.0760573247537887,0.8458279477800935
cloud_timesteps,p95,2,0.09079545772236218,0.8351448224790919
cloud_timesteps,p95,2,0.10838949660272666,0.8222925667603429
cloud_timesteps,p95,2,0.12939284925152128,0.8068796600245771
cloud_timesteps,p95,2,0.15446616104134347,0.7885630054202692
cloud_timesteps,p95,2,0.18439809498645623,0.7669489128633687
cloud_timesteps,p95,2,0.22013013857147148,0.7424511852714442
cloud_timesteps,p95,2,0.26278621756398485,0.7138868717753712
cloud_timesteps,p95,2,0.3137080482923729,0.6809322038075497
cloud_timesteps,p95,2,0.37449734036925936,0.6433634398258173
cloud_timesteps,p95,2,0.44706617731700243,0.6011174468427061
cloud_timesteps,p95,2,0.5336971597816021,0.5540590842083738
cloud_timesteps,p95,2,0.6371152030966143,0.5022835148136443
cloud_timesteps,p95,2,0.760573247537887,0.44898155413630003
cloud_timesteps,p95,3,0.000760573247537887,0.9889604557159888
cloud_timesteps,p95,3,0.0009079545772236219,0.9883896308884054
cloud_timesteps,p95,3,0.0010838949660272655,0.9874722301522642
cloud_timesteps,p95,3,0.0012939284925152128,0.9849393125533049
cloud_timesteps,p95,3,0.0015446616104134332,0.9820693824228764
cloud_timesteps,p95,3,0.0018439809498645623,0.9787963037280194
cloud_timesteps,p95,3,0.0022013013857147146,0.9767613185461238
cloud_timesteps,p95,3,0.002627862175639846,0.9755369674994832
cloud_timesteps,p95,3,0.003137080482923729,0.9740384886129193
cloud_timesteps,p95,3,0.0037449734036925936,0.9721873495230681
cloud_timesteps,p95,3,0.0044706617731700244,0.9699118846002605
cloud_timesteps,p95,3,0.005336971597816022,0.9670946311663507
cloud_timesteps,p95,3,0.006371152030966143,0.9636021601768752
cloud_timesteps,p95,3,0.0076057324753788695,0.9592653307390648
cloud_timesteps,p95,3,0.009079545772236217,0.9538829747513543
cloud_timesteps,p95,3,0.010838949660272662,0.9469208944159638
cloud_timesteps,p95,3,0.012939284925152129,0.938619126671052
cloud_timesteps,p95,3,0.01544661610413434,0.9284525701194095
cloud_timesteps,p95,3,0.018439809498645623,0.9159957772078504
cloud_timesteps,p95,3,0.022013013857147146,0.9009065189157542
cloud_timesteps,p95,3,0.026278621756398474,0.882797993591288
cloud_timesteps,p95,3,0.03137080482923729,0.8771952180521815
cloud_timesteps,p95,3,0.03744973403692594,0.8729909912934668
cloud_timesteps,p95,3,0.04470661773170027,0.8679206653318879
cloud_timesteps,p95,3,0.05336971597816022,0.8618026731338344
cloud_timesteps,p95,3,0.0637115203096614,0.8544202298988848
cloud_timesteps,p95,3,0.0760573247537887,0.8455160477841679
cloud_timesteps,p95,3,0.09079545772236218,0.8347881512553074
cloud_timesteps,p95,3,0.10838949660272666,0.8220286548724989
cloud_timesteps,p95,3,0.12939284925152128,0.8067757379385222
cloud_timesteps,p95,3,0.15446616104134347,0.7885634360204479
cloud_timesteps,p95,3,0.18439809498645623,0.766949314817859
cloud_timesteps,p95,3,0.22013013857147148,0.7424506382039666
cloud_timesteps,p95,3,0.26278621756398485,0.7138871252614447
cloud_timesteps,p95,3,0.3137080482923729,0.6809323691075431
cloud_timesteps,p95,3,0.37449734036925936,0.6433585629813448
cloud_timesteps,p95,3,0.44706617731700243,0.6010579658811396
cloud_timesteps,p95,3,0.5336971597816021,0.5540590900491954
cloud_timesteps,p95,3,0.6371152030966143,0.5022835229676907
cloud_timesteps,p95,3,0.760573247537887,0.44898155049525534
cloud_timesteps,p95,4,0.000760573247537887,0.9904880299770442
cloud_timesteps,p95,4,0.0009079545772236219,0.9885737155630441
cloud_timesteps,p95,4,0.0010838949660272655,0.9875512458785732
cloud_timesteps,p95,4,0.0012939284925152128,0.9849459426889381
cloud_timesteps,p95,4,0.0015446616104134332,0.9821616520072554
cloud_timesteps,p95,4,0.0018439809498645623,0.9788047082719722
cloud_timesteps,p95,4,0.0022013013857147146,0.9767682137274771
cloud_timesteps,p95,4,0.002627862175639846,0.9755419362854728
cloud_timesteps,p95,4,0.003137080482923729,0.9740385921301238
cloud_timesteps,p95,4,0.0037449734036925936,0.9719609825619067
cloud_timesteps,p95,4,0.0044706617731700244,0.9690777132201447
cloud_timesteps,p95,4,0.005336971597816022,0.9643012231125825
cloud_timesteps,p95,4,0.006371152030966143,0.9578420904523351
cloud_timesteps,p95,4,0.0076057324753788695,0.9546209632154022
cloud_timesteps,p95,4,0.009079545772236217,0.9506816801233622
cloud_timesteps,p95,4,0.010838949660272662,0.9458338536405295
cloud_timesteps,p95,4,0.012939284925152129,0.9399067377781826
cloud_timesteps,p95,4,0.01544661610413434,0.9326510702636759
cloud_timesteps,p95,4,0.018439809498645623,0.9238921409023105
cloud_timesteps,p95,4,0.022013013857147146,0.9130593544842961
cloud_timesteps,p95,4,0.026278621756398474,0.9001138498953385
cloud_timesteps,p95,4,0.03137080482923729,0.8844956233613598
cloud_timesteps,p95,4,0.03744973403692594,0.8729909487781269
cloud_timesteps,p95,4,0.04470661773170027,0.8679207137564305
cloud_timesteps,p95,4,0.05336971597816022,0.8618027976990382
cloud_timesteps,p95,4,0.0637115203096614,0.8544202556978999
cloud_timesteps,p95,4,0.0760573247537887,0.845516125677664
cloud_timesteps,p95,4,0.09079545772236218,0.8347883544948885
cloud_timesteps,p95,4,0.10838949660272666,0.8220287051282081
cloud_timesteps,p95,4,0.12939284925152128,0.8067757023584404
cloud_timesteps,p95,4,0.15446616104134347,0.7885634187469409
cloud_timesteps,p95,4,0.18439809498645623,0.7669493111972548
cloud_timesteps,p95,4,0.22013013857147148,0.7424506394543157
cloud_timesteps,p95,4,0.26278621756398485,0.7138871286309895
cloud_timesteps,p95,4,0.3137080482923729,0.680932375691187
cloud_timesteps,p95,4,0.37449734036925936,0.6433585617505774
cloud_timesteps,p95,4,0.44706617731700243,0.6010579674958508
cloud_timesteps,p95,4,0.5336971597816021,0.554059078309507
cloud_timesteps,p95,4,0.6371152030966143,0.5022835143488567
cloud_timesteps,p95,4,0.760573247537887,0.4489815448187427
cloud_timesteps,p95,5,0.000760573247537887,0.9925699717443548
cloud_timesteps,p95,5,0.0009079545772236219,0.9910876814626394
cloud_timesteps,p95,5,0.0010838949660272655,0.9887739890640054
cloud_timesteps,p95,5,0.0012939284925152128,0.9865571520295873
cloud_timesteps,p95,5,0.0015446616104134332,0.9838190431384596
cloud_timesteps,p95,5,0.0018439809498645623,0.9801552656592439
cloud_timesteps,p95,5,0.0022013013857147146,0.9767853214340652
cloud_timesteps,p95,5,0.002627862175639846,0.9755443927924858
cloud_timesteps,p95,5,0.003137080482923729,0.9740472149614767
cloud_timesteps,p95,5,0.0037449734036925936,0.9719733757061747
cloud_timesteps,p95,5,0.0044706617731700244,0.9690752310099195
cloud_timesteps,p95,5,0.005336971597816022,0.9643607935234314
cloud_timesteps,p95,5,0.006371152030966143,0.9579138938429111
cloud_timesteps,p95,5,0.0076057324753788695,0.9546265423491459
cloud_timesteps,p95,5,0.009079545772236217,0.9503825447066666
cloud_timesteps,p95,5,0.010838949660272662,0.9436514087887409
cloud_timesteps,p95,5,0.012939284925152129,0.9365287469008741
cloud_timesteps,p95,5,0.01544661610413434,0.9308241580639802
cloud_timesteps,p95,5,0.018439809498645623,0.9238331664451012
cloud_timesteps,p95,5,0.022013013857147146,0.9152908761617733
cloud_timesteps,p95,5,0.026278621756398474,0.9048820599789524
cloud_timesteps,p95,5,0.03137080482923729,0.8921298662483915
cloud_timesteps,p95,5,0.03744973403692594,0.8769693057827876
cloud_timesteps,p95,5,0.04470661773170027,0.8679795230066766
cloud_timesteps,p95,5,0.05336971597816022,0.8618217414316857
cloud_timesteps,p95,5,0.0637115203096614,0.8544202734751657
cloud_timesteps,p95,5,0.0760573247537887,0.8455160303263587
cloud_timesteps,p95,5,0.09079545772236218,0.8347881936203211
cloud_timesteps,p95,5,0.10838949660272666,0.8220287049225533
cloud_timesteps,p95,5,0.12939284925152128,0.8067756998525538
cloud_timesteps,p95,5,0.15446616104134347,0.788563419508988
cloud_timesteps,p95,5,0.18439809498645623,0.7669493106090686
cloud_timesteps,p95,5,0.22013013857147148,0.7424506365831298
cloud_timesteps,p95,5,0.26278621756398485,0.7138871257302876
cloud_timesteps,p95,5,0.3137080482923729,0.680932372904137
cloud_timesteps,p95,5,0.37449734036925936,0.6433585591906171
cloud_timesteps,p95,5,0.44706617731700243,0.6010579667766607
cloud_timesteps,p95,5,0.5336971597816021,0.5540590910383842
cloud_timesteps,p95,5,0.6371152030966143,0.5022835130709907
cloud_timesteps,p95,5,0.760573247537887,0.44898154756424974
cloud_timesteps,p95,6,0.000760573247537887,0.9921053383545636
cloud_timesteps,p95,6,0.0009079545772236219,0.9910864554824242
cloud_timesteps,p95,6,0.0010838949660272655,0.989907945839192
cloud_timesteps,p95,6,0.0012939284925152128,0.9884511550260577
cloud_timesteps,p95,6,0.0015446616104134332,0.986696365225541
cloud_timesteps,p95,6,0.0018439809498645623,0.9843601119628207
cloud_timesteps,p95,6,0.0022013013857147146,0.9812472358270082
cloud_timesteps,p95,6,0.002627862175639846,0.9771386308430904
cloud_timesteps,p95,6,0.003137080482923729,0.9740450732891658
cloud_timesteps,p95,6,0.0037449734036925936,0.9719725962731023
cloud_timesteps,p95,6,0.0044706617731700244,0.9690741156936387
cloud_timesteps,p95,6,0.005336971597816022,0.9643746722428331
cloud_timesteps,p95,6,0.006371152030966143,0.9580313922272936
cloud_timesteps,p95,6,0.0076057324753788695,0.9547533063431006
cloud_timesteps,p95,6,0.009079545772236217,0.9503970009029017
cloud_timesteps,p95,6,0.010838949660272662,0.9437468608221636
cloud_timesteps,p95,6,0.012939284925152129,0.9363164663308785
cloud_timesteps,p95,6,0.01544661610413434,0.9293288909995606
cloud_timesteps,p95,6,0.018439809498645623,0.9217573490181978
cloud_timesteps,p95,6,0.022013013857147146,0.9144189014417605
cloud_timesteps,p95,6,0.026278621756398474,0.905472859265243
cloud_timesteps,p95,6,0.03137080482923729,0.8946384765213109
cloud_timesteps,p95,6,0.03744973403692594,0.8814876725335253
cloud_timesteps,p95,6,0.04470661773170027,0.8680170433353104
cloud_timesteps,p95,6,0.05336971597816022,0.8618790454903229
cloud_timesteps,p95,6,0.0637115203096614,0.8544678437355813
cloud_timesteps,p95,6,0.0760573247537887,0.8455226604672591
cloud_timesteps,p95,6,0.09079545772236218,0.8347881960848257
cloud_timesteps,p95,6,0.10838949660272666,0.8220287048699984
